item_id,category,department,from_state_name,to_state_name,staff_id,transition_date_time,transition_order,duration_secs,cumulative_duration_secs,price
205768,Pots,Kitchen and Dining,ORDERED,PICKING,117,2019-01-29T17:50:27.075000+00:00,4,4991,4306615,58.5
205768,Pots,Kitchen and Dining,PACKING,PACKED,117,2019-01-29T18:14:53.608000+00:00,7,27,4308081,58.5
205768,Pots,Kitchen and Dining,PICKING,PICKED,117,2019-01-29T17:50:27.089000+00:00,5,0,4306615,58.5
205768,Pots,Kitchen and Dining,PICKED,PACKING,117,2019-01-29T18:14:26.485000+00:00,6,1439,4308054,58.5
205768,Pots,Kitchen and Dining,PACKED,DROPPED,117,2019-01-29T18:15:03.843000+00:00,8,10,4308091,58.5
205771,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-24T05:49:17.791000+00:00,12,15796,3830937,125.98
205771,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-24T19:57:58.899000+00:00,18,751,3881858,125.98
205771,Pots,Kitchen and Dining,PICKED,PACKING,138,2019-01-24T19:44:42.349000+00:00,15,8749,3881062,125.98
205771,Pots,Kitchen and Dining,PACKING,PACKED,138,2019-01-24T19:45:07.627000+00:00,16,25,3881087,125.98
205771,Pots,Kitchen and Dining,PACKED,DROPPED,138,2019-01-24T19:45:27.632000+00:00,17,20,3881107,125.98
205771,Pots,Kitchen and Dining,ORDERED,PICKING,117,2019-01-24T17:18:53.382000+00:00,13,41376,3872313,125.98
205771,Pots,Kitchen and Dining,PICKING,PICKED,117,2019-01-24T17:18:53.398000+00:00,14,0,3872313,125.98
205771,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-24T01:26:01.244000+00:00,11,22325,3815141,125.98
205777,Rugs,Furniture,ORDERED,PICKING,178,2019-01-02T18:53:27.469000+00:00,4,127329,1976808,74.96
205777,Rugs,Furniture,PICKING,PICKED,178,2019-01-02T18:53:27.482000+00:00,5,0,1976808,74.96
205777,Rugs,Furniture,FORSALE_APPROVED,ORDERED,,2019-01-01T07:31:18.263000+00:00,3,1841159,1849479,74.96
205777,Rugs,Furniture,DROPPED,PICKED_UP,,2019-01-02T23:23:01.894000+00:00,9,475,1992982,74.96
205777,Rugs,Furniture,PICKED,PACKING,120,2019-01-02T23:13:54.839000+00:00,6,15627,1992435,74.96
205777,Rugs,Furniture,PACKING,PACKED,120,2019-01-02T23:14:57.217000+00:00,7,63,1992498,74.96
205777,Rugs,Furniture,PACKED,DROPPED,120,2019-01-02T23:15:06.286000+00:00,8,9,1992507,74.96
205780,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-11T00:26:31.220000+00:00,9,903,2687877,58.5
205780,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-10T19:12:35.114000+00:00,3,2462410,2669041,58.5
205780,Pots,Kitchen and Dining,PICKED,PACKING,135,2019-01-11T00:10:52.570000+00:00,6,3921,2686938,58.5
205780,Pots,Kitchen and Dining,ORDERED,PICKING,117,2019-01-10T23:05:31.774000+00:00,4,13976,2683017,58.5
205780,Pots,Kitchen and Dining,PACKING,PACKED,135,2019-01-11T00:11:21.013000+00:00,7,29,2686967,58.5
205780,Pots,Kitchen and Dining,PICKING,PICKED,117,2019-01-10T23:05:31.787000+00:00,5,0,2683017,58.5
205780,Pots,Kitchen and Dining,PACKED,DROPPED,135,2019-01-11T00:11:28.729000+00:00,8,7,2686974,58.5
205791,Pots,Kitchen and Dining,PICKING,PICKED,178,2019-01-22T23:17:25.811000+00:00,5,0,3720038,74.25
205791,Pots,Kitchen and Dining,PICKED,PACKING,138,2019-01-23T17:57:09.021000+00:00,6,67184,3787222,74.25
205791,Pots,Kitchen and Dining,ORDERED,PICKING,178,2019-01-22T23:17:25.787000+00:00,4,1927,3720038,74.25
205791,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-22T22:45:18.300000+00:00,3,3635228,3718111,74.25
205791,Pots,Kitchen and Dining,PACKING,PACKED,138,2019-01-23T17:57:59.406000+00:00,7,50,3787272,74.25
205791,Pots,Kitchen and Dining,PACKED,DROPPED,138,2019-01-23T17:58:11.223000+00:00,8,12,3787284,74.25
205791,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-23T18:36:01.910000+00:00,9,2270,3789554,74.25
205876,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-31T00:41:19.209000+00:00,9,768,4411649,67.86
205876,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-30T22:39:03.350000+00:00,3,4202891,4404313,67.86
205876,Pots,Kitchen and Dining,PICKED,PACKING,135,2019-01-31T00:27:09.097000+00:00,6,1930,4410799,67.86
205876,Pots,Kitchen and Dining,PICKING,PICKED,135,2019-01-30T23:54:59.433000+00:00,5,85,4408869,67.86
205876,Pots,Kitchen and Dining,ORDERED,PICKING,135,2019-01-30T23:53:34.254000+00:00,4,4471,4408784,67.86
205876,Pots,Kitchen and Dining,PACKING,PACKED,135,2019-01-31T00:28:16.308000+00:00,7,67,4410866,67.86
205876,Pots,Kitchen and Dining,PACKED,DROPPED,135,2019-01-31T00:28:31.811000+00:00,8,15,4410881,67.86
205879,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-08T21:06:57.935000+00:00,3,2296558,2497935,56.81
205879,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-08T23:28:06.248000+00:00,9,3947,2506404,56.81
205879,Pots,Kitchen and Dining,PICKING,PICKED,178,2019-01-08T21:16:54.655000+00:00,5,0,2498532,56.81
205879,Pots,Kitchen and Dining,ORDERED,PICKING,178,2019-01-08T21:16:54.642000+00:00,4,597,2498532,56.81
205879,Pots,Kitchen and Dining,PACKING,PACKED,122,2019-01-08T22:22:04.436000+00:00,7,535,2502442,56.81
205879,Pots,Kitchen and Dining,PICKED,PACKING,122,2019-01-08T22:13:09.830000+00:00,6,3375,2501907,56.81
205879,Pots,Kitchen and Dining,PACKED,DROPPED,122,2019-01-08T22:22:19.732000+00:00,8,15,2502457,56.81
205913,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-02T19:24:10.928000+00:00,9,3797,1971771,107.78
205913,Pots,Kitchen and Dining,ORDERED,PICKING,134,2019-01-02T17:56:18.796000+00:00,4,74523,1966499,107.78
205913,Pots,Kitchen and Dining,PICKING,PICKED,134,2019-01-02T17:56:18.809000+00:00,5,0,1966499,107.78
205913,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-01T21:14:15.865000+00:00,3,1805973,1891976,107.78
205913,Pots,Kitchen and Dining,PICKED,PACKING,117,2019-01-02T18:20:01.645000+00:00,6,1423,1967922,107.78
205913,Pots,Kitchen and Dining,PACKING,PACKED,117,2019-01-02T18:20:39.067000+00:00,7,38,1967960,107.78
205913,Pots,Kitchen and Dining,PACKED,DROPPED,117,2019-01-02T18:20:53.485000+00:00,8,14,1967974,107.78
205937,Rugs,Furniture,FORSALE_APPROVED,ORDERED,,2019-01-20T16:12:46.306000+00:00,12,397523,3514348,199.43
205937,Rugs,Furniture,DROPPED,PICKED_UP,,2019-01-04T19:44:41.691000+00:00,9,1087,2144663,199.43
205937,Rugs,Furniture,PICKING,PICKED,178,2019-01-22T18:30:05.612000+00:00,14,0,3695387,199.43
205937,Rugs,Furniture,FORSALE_APPROVED,ORDERED,,2019-01-04T00:15:29.906000+00:00,3,1986204,2074511,199.43
205937,Rugs,Furniture,DROPPED,PICKED_UP,,2019-01-23T20:19:25.322000+00:00,18,4805,3788347,199.43
205937,Rugs,Furniture,ORDERED,PICKING,178,2019-01-22T18:30:05.597000+00:00,13,181039,3695387,199.43
205937,Rugs,Furniture,PACKING,PACKED,124,2019-01-04T19:26:17.410000+00:00,7,38,2143559,199.43
205937,Rugs,Furniture,PICKED,PACKING,124,2019-01-04T19:25:39.232000+00:00,6,8565,2143521,199.43
205937,Rugs,Furniture,PACKED,DROPPED,124,2019-01-04T19:26:34.017000+00:00,8,17,2143576,199.43
205937,Rugs,Furniture,ORDERED,PICKING,117,2019-01-04T17:02:54.240000+00:00,4,60445,2134956,199.43
205937,Rugs,Furniture,PICKED,PACKING,120,2019-01-23T18:58:23.949000+00:00,15,88098,3783485,199.43
205937,Rugs,Furniture,PACKING,PACKED,120,2019-01-23T18:58:49.956000+00:00,16,26,3783511,199.43
205937,Rugs,Furniture,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-16T01:47:23.069000+00:00,11,88615,3116825,199.43
205937,Rugs,Furniture,PACKED,DROPPED,120,2019-01-23T18:59:20.731000+00:00,17,31,3783542,199.43
205937,Rugs,Furniture,PICKING,PICKED,117,2019-01-04T17:02:54.252000+00:00,5,0,2134956,199.43
205945,Rugs,Furniture,FORSALE_APPROVED,ORDERED,,2019-01-20T17:07:49.559000+00:00,12,338677,3517013,93.98
205945,Rugs,Furniture,DROPPED,PICKED_UP,,2019-01-23T19:12:57.848000+00:00,18,1096,3783721,93.98
205945,Rugs,Furniture,ORDERED,PICKING,134,2019-01-22T18:33:30.246000+00:00,13,177941,3694954,93.98
205945,Rugs,Furniture,PICKING,PICKED,134,2019-01-22T18:33:30.262000+00:00,14,0,3694954,93.98
205945,Rugs,Furniture,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-16T19:03:12.942000+00:00,11,84503,3178336,93.98
205945,Rugs,Furniture,PACKING,PACKED,120,2019-01-23T18:53:37.709000+00:00,16,54,3782561,93.98
205945,Rugs,Furniture,PICKED,PACKING,120,2019-01-23T18:52:43.394000+00:00,15,87553,3782507,93.98
205945,Rugs,Furniture,PACKED,DROPPED,120,2019-01-23T18:54:41.583000+00:00,17,64,3782625,93.98
205953,Pots,Kitchen and Dining,PICKED,PACKING,138,2019-01-14T20:01:43.273000+00:00,15,1729,3008162,69.38
205953,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-13T23:30:26.763000+00:00,12,190378,2934285,69.38
205953,Pots,Kitchen and Dining,PACKING,PACKED,138,2019-01-14T20:03:09.786000+00:00,16,86,3008248,69.38
205953,Pots,Kitchen and Dining,ORDERED,PICKING,134,2019-01-14T19:30:56.329000+00:00,13,72030,3006315,69.38
205953,Pots,Kitchen and Dining,PICKING,PICKED,134,2019-01-14T19:32:54.590000+00:00,14,118,3006433,69.38
205953,Pots,Kitchen and Dining,PACKED,DROPPED,138,2019-01-14T20:03:22.204000+00:00,17,13,3008261,69.38
205953,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-14T20:06:08.147000+00:00,18,166,3008427,69.38
205953,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-11T18:37:28.445000+00:00,11,161758,2743907,69.38
205955,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-16T01:20:10.918000+00:00,9,1464,3113600,143.78
205955,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-15T23:17:26.498000+00:00,3,3032552,3106236,143.78
205955,Pots,Kitchen and Dining,PACKING,PACKED,124,2019-01-16T00:55:39.858000+00:00,7,112,3112129,143.78
205955,Pots,Kitchen and Dining,PICKED,PACKING,124,2019-01-16T00:53:47.003000+00:00,6,904,3112017,143.78
205955,Pots,Kitchen and Dining,PACKED,DROPPED,124,2019-01-16T00:55:46.761000+00:00,8,7,3112136,143.78
205955,Pots,Kitchen and Dining,ORDERED,PICKING,117,2019-01-16T00:38:43.271000+00:00,4,4877,3111113,143.78
205955,Pots,Kitchen and Dining,PICKING,PICKED,117,2019-01-16T00:38:43.286000+00:00,5,0,3111113,143.78
205978,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-09T18:41:01.042000+00:00,9,851,2570259,81
205978,Pots,Kitchen and Dining,PICKING,PICKED,178,2019-01-09T18:03:15.287000+00:00,5,20,2567993,81
205978,Pots,Kitchen and Dining,ORDERED,PICKING,178,2019-01-09T18:02:55.946000+00:00,4,8053,2567973,81
205978,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-09T15:48:42.812000+00:00,3,2317421,2559920,81
205978,Pots,Kitchen and Dining,PICKED,PACKING,135,2019-01-09T18:25:09.162000+00:00,6,1314,2569307,81
205978,Pots,Kitchen and Dining,PACKING,PACKED,135,2019-01-09T18:26:42.725000+00:00,7,93,2569400,81
205978,Pots,Kitchen and Dining,PACKED,DROPPED,135,2019-01-09T18:26:50.221000+00:00,8,8,2569408,81
206030,Pots,Kitchen and Dining,PICKED,PACKING,138,2019-01-02T18:55:36.132000+00:00,6,2759,1965006,119.25
206030,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-02T19:44:55.467000+00:00,9,2930,1967965,119.25
206030,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-02T02:52:22.118000+00:00,3,1712779,1907212,119.25
206030,Pots,Kitchen and Dining,PACKING,PACKED,138,2019-01-02T18:55:54.732000+00:00,7,18,1965024,119.25
206030,Pots,Kitchen and Dining,PACKED,DROPPED,138,2019-01-02T18:56:05.138000+00:00,8,11,1965035,119.25
206030,Pots,Kitchen and Dining,ORDERED,PICKING,134,2019-01-02T18:09:37.691000+00:00,4,55035,1962247,119.25
206030,Pots,Kitchen and Dining,PICKING,PICKED,134,2019-01-02T18:09:37.704000+00:00,5,0,1962247,119.25
206068,Forks,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-19T16:06:22.869000+00:00,3,3343171,3349617,239.4
206068,Forks,Kitchen and Dining,PICKED,PACKING,138,2019-01-22T19:43:42.883000+00:00,6,5626,3621857,239.4
206068,Forks,Kitchen and Dining,PACKING,PACKED,138,2019-01-22T19:44:04.520000+00:00,7,22,3621879,239.4
206068,Forks,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-22T19:51:22.703000+00:00,9,424,3622317,239.4
206068,Forks,Kitchen and Dining,PACKED,DROPPED,138,2019-01-22T19:44:18.558000+00:00,8,14,3621893,239.4
206068,Forks,Kitchen and Dining,ORDERED,PICKING,134,2019-01-22T18:09:56.461000+00:00,4,266614,3616231,239.4
206068,Forks,Kitchen and Dining,PICKING,PICKED,134,2019-01-22T18:09:56.475000+00:00,5,0,3616231,239.4
206071,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-30T19:32:23.480000+00:00,11,169731,4312287,128.25
206090,Spoons,Kitchen and Dining,PICKING,PICKED,178,2019-01-23T19:11:39.733000+00:00,5,0,3705206,135.09
206090,Spoons,Kitchen and Dining,PICKED,PACKING,138,2019-01-23T20:51:14.019000+00:00,6,5975,3711181,135.09
206090,Spoons,Kitchen and Dining,ORDERED,PICKING,178,2019-01-23T19:11:39.716000+00:00,4,140162,3705206,135.09
206090,Spoons,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-22T04:15:37.534000+00:00,3,3295398,3565044,135.09
206090,Spoons,Kitchen and Dining,PACKING,PACKED,138,2019-01-23T20:52:56.696000+00:00,7,102,3711283,135.09
206090,Spoons,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-23T21:48:50.256000+00:00,9,3320,3714637,135.09
206090,Spoons,Kitchen and Dining,PACKED,DROPPED,138,2019-01-23T20:53:30.983000+00:00,8,34,3711317,135.09
206112,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-01T00:35:00.311000+00:00,9,1320,1736763,175.5
206112,Pots,Kitchen and Dining,PICKED,PACKING,135,2019-01-01T00:12:29.692000+00:00,6,4271,1735412,175.5
206112,Pots,Kitchen and Dining,PACKING,PACKED,135,2019-01-01T00:12:53.612000+00:00,7,24,1735436,175.5
206112,Pots,Kitchen and Dining,PACKED,DROPPED,135,2019-01-01T00:13:00.426000+00:00,8,7,1735443,175.5
206149,Desks,Furniture,DROPPED,PICKED_UP,,2019-01-02T20:06:47.205000+00:00,9,2984,1892308,55.98
206149,Desks,Furniture,PICKED,PACKING,120,2019-01-02T19:14:21.347000+00:00,6,176800,1889162,55.98
206149,Desks,Furniture,PACKING,PACKED,120,2019-01-02T19:16:53.425000+00:00,7,152,1889314,55.98
206149,Desks,Furniture,PACKED,DROPPED,120,2019-01-02T19:17:03.421000+00:00,8,10,1889324,55.98
206171,Spoons,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-01T20:28:35.619000+00:00,3,1802842,1806591,53.7
206171,Spoons,Kitchen and Dining,ORDERED,FORSALE_APPROVED,50,2019-01-02T05:19:37.471000+00:00,4,31862,1838453,53.7
206213,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-04T23:38:39.128000+00:00,3,1961648,2075284,99
206213,Pots,Kitchen and Dining,PICKED,PACKING,138,2019-01-07T17:41:04.346000+00:00,6,1257,2313029,99
206213,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-07T17:56:35.221000+00:00,9,878,2313960,99
206213,Pots,Kitchen and Dining,PACKING,PACKED,138,2019-01-07T17:41:49.427000+00:00,7,45,2313074,99
206213,Pots,Kitchen and Dining,PACKED,DROPPED,138,2019-01-07T17:41:57.061000+00:00,8,8,2313082,99
206213,Pots,Kitchen and Dining,ORDERED,PICKING,117,2019-01-07T17:20:07.059000+00:00,4,236488,2311772,99
206213,Pots,Kitchen and Dining,PICKING,PICKED,117,2019-01-07T17:20:07.070000+00:00,5,0,2311772,99
206242,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-30T21:50:15.504000+00:00,3,4309961,4313053,72.11
206242,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-31T00:07:29.482000+00:00,9,225,4321287,72.11
206242,Pots,Kitchen and Dining,PICKED,PACKING,135,2019-01-31T00:02:59.779000+00:00,6,404,4321017,72.11
206242,Pots,Kitchen and Dining,PICKING,PICKED,120,2019-01-30T23:56:15.067000+00:00,5,43,4320613,72.11
206242,Pots,Kitchen and Dining,ORDERED,PICKING,120,2019-01-30T23:55:32.169000+00:00,4,7517,4320570,72.11
206242,Pots,Kitchen and Dining,PACKING,PACKED,135,2019-01-31T00:03:34.983000+00:00,7,35,4321052,72.11
206242,Pots,Kitchen and Dining,PACKED,DROPPED,135,2019-01-31T00:03:44.306000+00:00,8,10,4321062,72.11
206249,Forks,Kitchen and Dining,ORDERED,PICKING,178,2019-01-02T18:50:30.689000+00:00,4,132794,1881655,129
206249,Forks,Kitchen and Dining,PICKING,PICKED,178,2019-01-02T18:50:53.036000+00:00,5,23,1881678,129
206249,Forks,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-02T22:26:13.484000+00:00,9,4960,1894598,129
206249,Forks,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-01T05:57:16.823000+00:00,3,1637916,1748861,129
206249,Forks,Kitchen and Dining,PICKED,PACKING,135,2019-01-02T21:03:02.842000+00:00,6,7929,1889607,129
206249,Forks,Kitchen and Dining,PACKING,PACKED,135,2019-01-02T21:03:26.918000+00:00,7,24,1889631,129
206249,Forks,Kitchen and Dining,PACKED,DROPPED,135,2019-01-02T21:03:33.672000+00:00,8,7,1889638,129
206258,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-01T21:40:15.104000+00:00,3,1695243,1804311,67.86
206258,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-02T19:15:42.603000+00:00,9,3991,1882038,67.86
206258,Pots,Kitchen and Dining,ORDERED,PICKING,117,2019-01-02T17:58:05.362000+00:00,4,73070,1877381,67.86
206258,Pots,Kitchen and Dining,PICKED,PACKING,117,2019-01-02T18:08:21.613000+00:00,6,616,1877997,67.86
206258,Pots,Kitchen and Dining,PACKING,PACKED,117,2019-01-02T18:09:02.889000+00:00,7,41,1878038,67.86
206258,Pots,Kitchen and Dining,PICKING,PICKED,117,2019-01-02T17:58:05.373000+00:00,5,0,1877381,67.86
206258,Pots,Kitchen and Dining,PACKED,DROPPED,117,2019-01-02T18:09:11.383000+00:00,8,9,1878047,67.86
206267,Forks,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-06T18:09:04.881000+00:00,3,2114556,2223020,92.05
206267,Forks,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-07T23:50:26.448000+00:00,9,2146,2329902,92.05
206267,Forks,Kitchen and Dining,PICKED,PACKING,135,2019-01-07T23:13:09.969000+00:00,6,2900,2327665,92.05
206267,Forks,Kitchen and Dining,PACKING,PACKED,135,2019-01-07T23:14:27.159000+00:00,7,78,2327743,92.05
206267,Forks,Kitchen and Dining,PICKING,PICKED,101,2019-01-07T22:24:49.937000+00:00,5,0,2324765,92.05
206267,Forks,Kitchen and Dining,PACKED,DROPPED,135,2019-01-07T23:14:40.164000+00:00,8,13,2327756,92.05
206267,Forks,Kitchen and Dining,ORDERED,PICKING,101,2019-01-07T22:24:49.923000+00:00,4,101745,2324765,92.05
206282,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-23T19:07:05.263000+00:00,9,3977,3693660,69.56
206282,Pots,Kitchen and Dining,PICKING,PICKED,178,2019-01-22T18:55:23.935000+00:00,5,0,3606558,69.56
206282,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-21T00:28:59.767000+00:00,3,3216675,3453774,69.56
206282,Pots,Kitchen and Dining,ORDERED,PICKING,178,2019-01-22T18:55:23.920000+00:00,4,152784,3606558,69.56
206282,Pots,Kitchen and Dining,PICKED,PACKING,124,2019-01-23T17:59:46.201000+00:00,6,83063,3689621,69.56
206282,Pots,Kitchen and Dining,PACKING,PACKED,124,2019-01-23T18:00:33.284000+00:00,7,47,3689668,69.56
206282,Pots,Kitchen and Dining,PACKED,DROPPED,124,2019-01-23T18:00:48.896000+00:00,8,15,3689683,69.56
206311,Pots,Kitchen and Dining,PICKED,PACKING,138,2019-01-23T17:41:16.604000+00:00,6,63887,3629799,93.36
206311,Pots,Kitchen and Dining,PICKING,PICKED,178,2019-01-22T23:56:29.334000+00:00,5,0,3565912,93.36
206311,Pots,Kitchen and Dining,PACKING,PACKED,138,2019-01-23T17:42:22.751000+00:00,7,66,3629865,93.36
206311,Pots,Kitchen and Dining,ORDERED,PICKING,178,2019-01-22T23:56:29.318000+00:00,4,186808,3565912,93.36
206311,Pots,Kitchen and Dining,PACKED,DROPPED,138,2019-01-23T17:42:39.783000+00:00,8,17,3629882,93.36
206311,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-20T20:03:01.874000+00:00,3,3179424,3379104,93.36
206311,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-23T18:32:36.505000+00:00,9,2997,3632879,93.36
206315,Forks,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-23T23:59:34.229000+00:00,9,339,3652249,67.14
206315,Forks,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-23T21:21:26.019000+00:00,3,3594857,3642761,67.14
206315,Forks,Kitchen and Dining,PACKING,PACKED,124,2019-01-23T23:53:48.041000+00:00,7,28,3651903,67.14
206315,Forks,Kitchen and Dining,PICKED,PACKING,124,2019-01-23T23:53:20.906000+00:00,6,3086,3651875,67.14
206315,Forks,Kitchen and Dining,PACKED,DROPPED,124,2019-01-23T23:53:55.731000+00:00,8,7,3651910,67.14
206315,Forks,Kitchen and Dining,ORDERED,PICKING,117,2019-01-23T23:01:54.940000+00:00,4,6028,3648789,67.14
206315,Forks,Kitchen and Dining,PICKING,PICKED,117,2019-01-23T23:01:54.957000+00:00,5,0,3648789,67.14
206316,Forks,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-15T04:16:04.169000+00:00,3,2861414,2890011,87.06
206316,Forks,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-15T18:31:18.430000+00:00,9,1773,2941325,87.06
206316,Forks,Kitchen and Dining,PICKED,PACKING,124,2019-01-15T18:00:39.369000+00:00,6,925,2939486,87.06
206316,Forks,Kitchen and Dining,ORDERED,PICKING,124,2019-01-15T17:45:14.972000+00:00,4,48550,2938561,87.06
206316,Forks,Kitchen and Dining,PACKING,PACKED,124,2019-01-15T18:01:34.822000+00:00,7,55,2939541,87.06
206316,Forks,Kitchen and Dining,PICKING,PICKED,124,2019-01-15T17:45:14.985000+00:00,5,0,2938561,87.06
206316,Forks,Kitchen and Dining,PACKED,DROPPED,124,2019-01-15T18:01:45.450000+00:00,8,11,2939552,87.06
206375,Spoons,Kitchen and Dining,PICKED,PACKING,138,2019-01-07T17:25:35.074000+00:00,6,134,2244050,42
206375,Spoons,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-06T21:04:30.339000+00:00,3,2074461,2170785,42
206375,Spoons,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-07T17:54:09.126000+00:00,9,1674,2245764,42
206375,Spoons,Kitchen and Dining,PACKING,PACKED,138,2019-01-07T17:26:06.901000+00:00,7,31,2244081,42
206375,Spoons,Kitchen and Dining,PACKED,DROPPED,138,2019-01-07T17:26:15.161000+00:00,8,9,2244090,42
206375,Spoons,Kitchen and Dining,PICKING,PICKED,135,2019-01-07T17:23:21.886000+00:00,5,0,2243916,42
206375,Spoons,Kitchen and Dining,ORDERED,PICKING,135,2019-01-07T17:23:21.872000+00:00,4,73131,2243916,42
206419,Desks,Furniture,FORSALE_APPROVED,ORDERED,,2019-01-03T06:10:18.604000+00:00,3,1831728,1855616,119.25
206419,Desks,Furniture,ORDERED,PICKING,134,2019-01-03T17:38:31.699000+00:00,4,41293,1896909,119.25
206419,Desks,Furniture,PICKING,PICKED,134,2019-01-03T17:38:31.711000+00:00,5,0,1896909,119.25
206419,Desks,Furniture,DROPPED,PICKED_UP,,2019-01-03T18:47:46.154000+00:00,9,2531,1901064,119.25
206419,Desks,Furniture,PACKING,PACKED,122,2019-01-03T18:04:44.731000+00:00,7,27,1898482,119.25
206419,Desks,Furniture,PICKED,PACKING,122,2019-01-03T18:04:17.179000+00:00,6,1546,1898455,119.25
206419,Desks,Furniture,PACKED,DROPPED,122,2019-01-03T18:05:35.916000+00:00,8,51,1898533,119.25
206464,Forks,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-08T19:00:05.659000+00:00,9,2281,2332648,39.06
206464,Forks,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-08T01:54:37.159000+00:00,3,2178506,2271120,39.06
206464,Forks,Kitchen and Dining,PICKING,PICKED,178,2019-01-08T17:57:47.817000+00:00,5,0,2328910,39.06
206464,Forks,Kitchen and Dining,ORDERED,PICKING,178,2019-01-08T17:57:47.804000+00:00,4,57790,2328910,39.06
206464,Forks,Kitchen and Dining,PACKING,PACKED,122,2019-01-08T18:21:38.649000+00:00,7,20,2330341,39.06
206464,Forks,Kitchen and Dining,PICKED,PACKING,122,2019-01-08T18:21:18.153000+00:00,6,1411,2330321,39.06
206464,Forks,Kitchen and Dining,PACKED,DROPPED,122,2019-01-08T18:22:04.638000+00:00,8,26,2330367,39.06
206479,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-28T23:47:48.986000+00:00,9,2033,4077515,28.76
206479,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-26T15:05:48.189000+00:00,3,3783537,3873395,28.76
206479,Pots,Kitchen and Dining,ORDERED,PICKING,117,2019-01-28T17:51:59.803000+00:00,4,182771,4056166,28.76
206479,Pots,Kitchen and Dining,PACKING,PACKED,122,2019-01-28T23:13:21.500000+00:00,7,36,4075448,28.76
206479,Pots,Kitchen and Dining,PICKED,PACKING,122,2019-01-28T23:12:45.493000+00:00,6,19246,4075412,28.76
206479,Pots,Kitchen and Dining,PACKED,DROPPED,122,2019-01-28T23:13:55.201000+00:00,8,34,4075482,28.76
